D,Y,Dt,Wkd,CM,C,Com,TM,M,V,CL
Exports,2017,15/04/2017,Saturday,11/04/2020,All,Meat,All,Tonnes,4000,243000
Exports,2017,16/04/2017,Sunday,12/04/2020,All,Meat,All,Tonnes,4000,247000
Exports,2017,17/04/2017,Monday,13/04/2020,All,Meat,All,Tonnes,5000,252000
Exports,2017,18/04/2017,Tuesday,14/04/2020,All,Meat,All,Tonnes,1000,252000
Exports,2017,19/04/2017,Wednesday,15/04/2020,All,Meat,All,Tonnes,0,253000
Exports,2017,20/04/2017,Thursday,16/04/2020,All,Meat,All,Tonnes,3000,255000
Exports,2017,21/04/2017,Friday,17/04/2020,All,Meat,All,Tonnes,3000,258000
Exports,2017,22/04/2017,Saturday,18/04/2020,All,Meat,All,Tonnes,2000,260000
Exports,2017,23/04/2017,Sunday,19/04/2020,All,Meat,All,Tonnes,4000,264000
Exports,2017,24/04/2017,Monday,20/04/2020,All,Meat,All,Tonnes,4000,268000
Exports,2017,25/04/2017,Tuesday,21/04/2020,All,Meat,All,Tonnes,1000,269000
Exports,2017,26/04/2017,Wednesday,22/04/2020,All,Meat,All,Tonnes,1000,270000
Exports,2017,27/04/2017,Thursday,23/04/2020,All,Meat,All,Tonnes,4000,274000
Exports,2017,28/04/2017,Friday,24/04/2020,All,Meat,All,Tonnes,3000,277000
Exports,2017,29/04/2017,Saturday,25/04/2020,All,Meat,All,Tonnes,3000,279000
Exports,2017,30/04/2017,Sunday,26/04/2020,All,Meat,All,Tonnes,4000,284000
Exports,2017,01/05/2017,Monday,27/04/2020,All,Meat,All,Tonnes,3000,287000
Exports,2017,02/05/2017,Tuesday,28/04/2020,All,Meat,All,Tonnes,2000,289000
Exports,2017,03/05/2017,Wednesday,29/04/2020,All,Meat,All,Tonnes,0,289000
Exports,2017,04/05/2017,Thursday,30/04/2020,All,Meat,All,Tonnes,2000,292000
Exports,2017,05/05/2017,Friday,01/05/2020,All,Meat,All,Tonnes,4000,295000
Exports,2017,06/05/2017,Saturday,02/05/2020,All,Meat,All,Tonnes,3000,298000
Exports,2017,07/05/2017,Sunday,03/05/2020,All,Meat,All,Tonnes,6000,304000
Exports,2017,08/05/2017,Monday,04/05/2020,All,Meat,All,Tonnes,5000,309000
Exports,2017,09/05/2017,Tuesday,05/05/2020,All,Meat,All,Tonnes,1000,310000
Exports,2017,10/05/2017,Wednesday,06/05/2020,All,Meat,All,Tonnes,2000,311000
Exports,2017,11/05/2017,Thursday,07/05/2020,All,Meat,All,Tonnes,3000,315000
Exports,2017,12/05/2017,Friday,08/05/2020,All,Meat,All,Tonnes,3000,318000
Exports,2017,13/05/2017,Saturday,09/05/2020,All,Meat,All,Tonnes,3000,321000
Exports,2017,14/05/2017,Sunday,10/05/2020,All,Meat,All,Tonnes,5000,327000
Exports,2017,15/05/2017,Monday,11/05/2020,All,Meat,All,Tonnes,4000,331000
Exports,2017,16/05/2017,Tuesday,12/05/2020,All,Meat,All,Tonnes,2000,333000
Exports,2017,17/05/2017,Wednesday,13/05/2020,All,Meat,All,Tonnes,1000,333000
Exports,2017,18/05/2017,Thursday,14/05/2020,All,Meat,All,Tonnes,3000,337000
Exports,2017,19/05/2017,Friday,15/05/2020,All,Meat,All,Tonnes,3000,340000
Exports,2017,20/05/2017,Saturday,16/05/2020,All,Meat,All,Tonnes,3000,343000
Exports,2017,21/05/2017,Sunday,17/05/2020,All,Meat,All,Tonnes,8000,351000
Exports,2017,22/05/2017,Monday,18/05/2020,All,Meat,All,Tonnes,4000,354000
Exports,2017,23/05/2017,Tuesday,19/05/2020,All,Meat,All,Tonnes,1000,356000
Exports,2017,24/05/2017,Wednesday,20/05/2020,All,Meat,All,Tonnes,1000,357000
Exports,2018,03/02/2018,Saturday,01/02/2020,All,Meat,All,Tonnes,3000,3000
Exports,2018,04/02/2018,Sunday,02/02/2020,All,Meat,All,Tonnes,7000,9000
Exports,2018,05/02/2018,Monday,03/02/2020,All,Meat,All,Tonnes,5000,14000
Exports,2018,06/02/2018,Tuesday,04/02/2020,All,Meat,All,Tonnes,3000,17000
Exports,2018,07/02/2018,Wednesday,05/02/2020,All,Meat,All,Tonnes,2000,18000
Exports,2018,08/02/2018,Thursday,06/02/2020,All,Meat,All,Tonnes,3000,21000
Exports,2018,09/02/2018,Friday,07/02/2020,All,Meat,All,Tonnes,4000,25000
Exports,2018,10/02/2018,Saturday,08/02/2020,All,Meat,All,Tonnes,2000,27000
Exports,2018,11/02/2018,Sunday,09/02/2020,All,Meat,All,Tonnes,5000,33000
Exports,2018,12/02/2018,Monday,10/02/2020,All,Meat,All,Tonnes,6000,38000
Exports,2018,13/02/2018,Tuesday,11/02/2020,All,Meat,All,Tonnes,2000,40000
Exports,2018,14/02/2018,Wednesday,12/02/2020,All,Meat,All,Tonnes,1000,41000
Exports,2018,15/02/2018,Thursday,13/02/2020,All,Meat,All,Tonnes,3000,44000
Exports,2018,16/02/2018,Friday,14/02/2020,All,Meat,All,Tonnes,4000,48000
Exports,2018,17/02/2018,Saturday,15/02/2020,All,Meat,All,Tonnes,2000,50000
Exports,2018,18/02/2018,Sunday,16/02/2020,All,Meat,All,Tonnes,5000,55000
Exports,2018,19/02/2018,Monday,17/02/2020,All,Meat,All,Tonnes,6000,61000
Exports,2018,20/02/2018,Tuesday,18/02/2020,All,Meat,All,Tonnes,2000,63000
Exports,2018,21/02/2018,Wednesday,19/02/2020,All,Meat,All,Tonnes,2000,65000
Exports,2018,22/02/2018,Thursday,20/02/2020,All,Meat,All,Tonnes,4000,69000
Exports,2018,23/02/2018,Friday,21/02/2020,All,Meat,All,Tonnes,4000,74000
Exports,2018,24/02/2018,Saturday,22/02/2020,All,Meat,All,Tonnes,2000,75000
Exports,2018,25/02/2018,Sunday,23/02/2020,All,Meat,All,Tonnes,7000,82000
Exports,2018,26/02/2018,Monday,24/02/2020,All,Meat,All,Tonnes,6000,88000
Exports,2018,27/02/2018,Tuesday,25/02/2020,All,Meat,All,Tonnes,2000,90000
Exports,2018,28/02/2018,Wednesday,26/02/2020,All,Meat,All,Tonnes,2000,92000
Exports,2018,01/03/2018,Thursday,27/02/2020,All,Meat,All,Tonnes,3000,95000
Exports,2018,02/03/2018,Friday,28/02/2020,All,Meat,All,Tonnes,4000,100000
Exports,2018,03/03/2018,Saturday,29/02/2020,All,Meat,All,Tonnes,1000,101000
Exports,2018,04/03/2018,Sunday,01/03/2020,All,Meat,All,Tonnes,5000,106000
Exports,2018,05/03/2018,Monday,02/03/2020,All,Meat,All,Tonnes,4000,110000
Exports,2018,06/03/2018,Tuesday,03/03/2020,All,Meat,All,Tonnes,2000,112000
Exports,2018,07/03/2018,Wednesday,04/03/2020,All,Meat,All,Tonnes,2000,114000
Exports,2018,08/03/2018,Thursday,05/03/2020,All,Meat,All,Tonnes,3000,117000
Exports,2018,09/03/2018,Friday,06/03/2020,All,Meat,All,Tonnes,4000,121000
Exports,2018,10/03/2018,Saturday,07/03/2020,All,Meat,All,Tonnes,2000,123000
Exports,2018,11/03/2018,Sunday,08/03/2020,All,Meat,All,Tonnes,5000,128000
Exports,2018,12/03/2018,Monday,09/03/2020,All,Meat,All,Tonnes,5000,133000
Exports,2018,13/03/2018,Tuesday,10/03/2020,All,Meat,All,Tonnes,2000,134000
Exports,2018,14/03/2018,Wednesday,11/03/2020,All,Meat,All,Tonnes,2000,136000
Exports,2018,15/03/2018,Thursday,12/03/2020,All,Meat,All,Tonnes,2000,139000
Exports,2018,16/03/2018,Friday,13/03/2020,All,Meat,All,Tonnes,4000,142000
Exports,2018,17/03/2018,Saturday,14/03/2020,All,Meat,All,Tonnes,1000,143000
Exports,2018,18/03/2018,Sunday,15/03/2020,All,Meat,All,Tonnes,4000,147000
Exports,2018,19/03/2018,Monday,16/03/2020,All,Meat,All,Tonnes,4000,152000
Exports,2018,20/03/2018,Tuesday,17/03/2020,All,Meat,All,Tonnes,1000,153000
Exports,2018,21/03/2018,Wednesday,18/03/2020,All,Meat,All,Tonnes,2000,155000
Exports,2018,22/03/2018,Thursday,19/03/2020,All,Meat,All,Tonnes,3000,158000
Exports,2018,23/03/2018,Friday,20/03/2020,All,Meat,All,Tonnes,4000,161000
Exports,2018,24/03/2018,Saturday,21/03/2020,All,Meat,All,Tonnes,2000,163000
Exports,2018,25/03/2018,Sunday,22/03/2020,All,Meat,All,Tonnes,4000,167000
Exports,2018,26/03/2018,Monday,23/03/2020,All,Meat,All,Tonnes,5000,172000
Exports,2018,27/03/2018,Tuesday,24/03/2020,All,Meat,All,Tonnes,2000,173000
Exports,2018,28/03/2018,Wednesday,25/03/2020,All,Meat,All,Tonnes,3000,176000
Exports,2018,29/03/2018,Thursday,26/03/2020,All,Meat,All,Tonnes,3000,179000
Exports,2018,30/03/2018,Friday,27/03/2020,All,Meat,All,Tonnes,3000,182000
Exports,2018,31/03/2018,Saturday,28/03/2020,All,Meat,All,Tonnes,2000,184000
Exports,2018,01/04/2018,Sunday,29/03/2020,All,Meat,All,Tonnes,4000,188000
Exports,2018,02/04/2018,Monday,30/03/2020,All,Meat,All,Tonnes,3000,191000
Exports,2018,03/04/2018,Tuesday,31/03/2020,All,Meat,All,Tonnes,2000,193000
Exports,2018,04/04/2018,Wednesday,01/04/2020,All,Meat,All,Tonnes,2000,195000
Exports,2018,05/04/2018,Thursday,02/04/2020,All,Meat,All,Tonnes,3000,198000
Exports,2018,06/04/2018,Friday,03/04/2020,All,Meat,All,Tonnes,3000,201000
Exports,2018,07/04/2018,Saturday,04/04/2020,All,Meat,All,Tonnes,2000,203000
Exports,2018,08/04/2018,Sunday,05/04/2020,All,Meat,All,Tonnes,4000,207000
Exports,2018,09/04/2018,Monday,06/04/2020,All,Meat,All,Tonnes,5000,212000
Exports,2018,10/04/2018,Tuesday,07/04/2020,All,Meat,All,Tonnes,2000,214000
Exports,2018,11/04/2018,Wednesday,08/04/2020,All,Meat,All,Tonnes,1000,215000
Exports,2018,12/04/2018,Thursday,09/04/2020,All,Meat,All,Tonnes,3000,218000
Exports,2018,13/04/2018,Friday,10/04/2020,All,Meat,All,Tonnes,2000,220000
Exports,2018,14/04/2018,Saturday,11/04/2020,All,Meat,All,Tonnes,2000,222000
Exports,2018,15/04/2018,Sunday,12/04/2020,All,Meat,All,Tonnes,4000,227000
Exports,2018,16/04/2018,Monday,13/04/2020,All,Meat,All,Tonnes,5000,232000
Exports,2018,17/04/2018,Tuesday,14/04/2020,All,Meat,All,Tonnes,2000,234000
Exports,2018,18/04/2018,Wednesday,15/04/2020,All,Meat,All,Tonnes,1000,235000
Exports,2018,19/04/2018,Thursday,16/04/2020,All,Meat,All,Tonnes,5000,240000
Exports,2018,20/04/2018,Friday,17/04/2020,All,Meat,All,Tonnes,3000,243000
Exports,2018,21/04/2018,Saturday,18/04/2020,All,Meat,All,Tonnes,2000,245000
Exports,2018,22/04/2018,Sunday,19/04/2020,All,Meat,All,Tonnes,5000,250000
Exports,2018,23/04/2018,Monday,20/04/2020,All,Meat,All,Tonnes,6000,256000
Exports,2018,24/04/2018,Tuesday,21/04/2020,All,Meat,All,Tonnes,2000,258000
Exports,2018,25/04/2018,Wednesday,22/04/2020,All,Meat,All,Tonnes,2000,261000
Exports,2018,26/04/2018,Thursday,23/04/2020,All,Meat,All,Tonnes,3000,263000
Exports,2018,27/04/2018,Friday,24/04/2020,All,Meat,All,Tonnes,3000,266000
Exports,2018,28/04/2018,Saturday,25/04/2020,All,Meat,All,Tonnes,1000,268000
Exports,2018,29/04/2018,Sunday,26/04/2020,All,Meat,All,Tonnes,6000,274000
Exports,2018,30/04/2018,Monday,27/04/2020,All,Meat,All,Tonnes,4000,278000
Exports,2018,01/05/2018,Tuesday,28/04/2020,All,Meat,All,Tonnes,2000,280000
Exports,2018,02/05/2018,Wednesday,29/04/2020,All,Meat,All,Tonnes,2000,282000
Exports,2018,03/05/2018,Thursday,30/04/2020,All,Meat,All,Tonnes,3000,285000
Exports,2018,04/05/2018,Friday,01/05/2020,All,Meat,All,Tonnes,3000,289000
Exports,2018,05/05/2018,Saturday,02/05/2020,All,Meat,All,Tonnes,2000,290000
Exports,2018,06/05/2018,Sunday,03/05/2020,All,Meat,All,Tonnes,6000,296000
Exports,2018,07/05/2018,Monday,04/05/2020,All,Meat,All,Tonnes,7000,303000
Exports,2018,08/05/2018,Tuesday,05/05/2020,All,Meat,All,Tonnes,3000,306000
Exports,2018,09/05/2018,Wednesday,06/05/2020,All,Meat,All,Tonnes,2000,308000
Exports,2018,10/05/2018,Thursday,07/05/2020,All,Meat,All,Tonnes,4000,312000
Exports,2018,11/05/2018,Friday,08/05/2020,All,Meat,All,Tonnes,3000,315000
Exports,2018,12/05/2018,Saturday,09/05/2020,All,Meat,All,Tonnes,2000,317000
Exports,2018,13/05/2018,Sunday,10/05/2020,All,Meat,All,Tonnes,5000,322000
Exports,2018,14/05/2018,Monday,11/05/2020,All,Meat,All,Tonnes,5000,327000
Exports,2018,15/05/2018,Tuesday,12/05/2020,All,Meat,All,Tonnes,1000,328000
Exports,2018,16/05/2018,Wednesday,13/05/2020,All,Meat,All,Tonnes,2000,330000
Exports,2018,17/05/2018,Thursday,14/05/2020,All,Meat,All,Tonnes,4000,334000
Exports,2018,18/05/2018,Friday,15/05/2020,All,Meat,All,Tonnes,4000,338000
Exports,2018,19/05/2018,Saturday,16/05/2020,All,Meat,All,Tonnes,2000,340000
Exports,2018,20/05/2018,Sunday,17/05/2020,All,Meat,All,Tonnes,7000,347000
Exports,2018,21/05/2018,Monday,18/05/2020,All,Meat,All,Tonnes,6000,353000
Exports,2018,22/05/2018,Tuesday,19/05/2020,All,Meat,All,Tonnes,2000,355000
Exports,2018,23/05/2018,Wednesday,20/05/2020,All,Meat,All,Tonnes,3000,357000
Exports,2019,02/02/2019,Saturday,01/02/2020,All,Meat,All,Tonnes,2000,2000
Exports,2019,03/02/2019,Sunday,02/02/2020,All,Meat,All,Tonnes,3000,5000
Exports,2019,04/02/2019,Monday,03/02/2020,All,Meat,All,Tonnes,4000,8000
Exports,2019,05/02/2019,Tuesday,04/02/2020,All,Meat,All,Tonnes,6000,14000
Exports,2019,06/02/2019,Wednesday,05/02/2020,All,Meat,All,Tonnes,3000,17000
Exports,2019,07/02/2019,Thursday,06/02/2020,All,Meat,All,Tonnes,4000,21000
Exports,2019,08/02/2019,Friday,07/02/2020,All,Meat,All,Tonnes,4000,25000
Exports,2019,09/02/2019,Saturday,08/02/2020,All,Meat,All,Tonnes,3000,27000
Exports,2019,10/02/2019,Sunday,09/02/2020,All,Meat,All,Tonnes,2000,30000
Exports,2019,11/02/2019,Monday,10/02/2020,All,Meat,All,Tonnes,6000,36000
Exports,2019,12/02/2019,Tuesday,11/02/2020,All,Meat,All,Tonnes,4000,40000
Exports,2019,13/02/2019,Wednesday,12/02/2020,All,Meat,All,Tonnes,3000,43000
Exports,2019,14/02/2019,Thursday,13/02/2020,All,Meat,All,Tonnes,3000,47000
Exports,2019,15/02/2019,Friday,14/02/2020,All,Meat,All,Tonnes,3000,50000
Exports,2019,16/02/2019,Saturday,15/02/2020,All,Meat,All,Tonnes,2000,52000
Exports,2019,17/02/2019,Sunday,16/02/2020,All,Meat,All,Tonnes,2000,54000
Exports,2019,18/02/2019,Monday,17/02/2020,All,Meat,All,Tonnes,2000,57000
Exports,2019,19/02/2019,Tuesday,18/02/2020,All,Meat,All,Tonnes,7000,64000
Exports,2019,20/02/2019,Wednesday,19/02/2020,All,Meat,All,Tonnes,3000,67000
Exports,2019,21/02/2019,Thursday,20/02/2020,All,Meat,All,Tonnes,4000,71000
Exports,2019,22/02/2019,Friday,21/02/2020,All,Meat,All,Tonnes,6000,77000
Exports,2019,23/02/2019,Saturday,22/02/2020,All,Meat,All,Tonnes,3000,80000
Exports,2019,24/02/2019,Sunday,23/02/2020,All,Meat,All,Tonnes,3000,83000
Exports,2019,25/02/2019,Monday,24/02/2020,All,Meat,All,Tonnes,7000,89000
Exports,2019,26/02/2019,Tuesday,25/02/2020,All,Meat,All,Tonnes,5000,94000
Exports,2019,27/02/2019,Wednesday,26/02/2020,All,Meat,All,Tonnes,3000,97000
Exports,2019,28/02/2019,Thursday,27/02/2020,All,Meat,All,Tonnes,5000,102000
Exports,2019,01/03/2019,Friday,28/02/2020,All,Meat,All,Tonnes,3000,105000
Exports,2019,02/03/2019,Saturday,29/02/2020,All,Meat,All,Tonnes,3000,108000
Exports,2019,03/03/2019,Sunday,01/03/2020,All,Meat,All,Tonnes,2000,110000
Exports,2019,04/03/2019,Monday,02/03/2020,All,Meat,All,Tonnes,4000,114000
Exports,2019,05/03/2019,Tuesday,03/03/2020,All,Meat,All,Tonnes,5000,119000
Exports,2019,06/03/2019,Wednesday,04/03/2020,All,Meat,All,Tonnes,4000,123000
Exports,2019,07/03/2019,Thursday,05/03/2020,All,Meat,All,Tonnes,5000,128000
Exports,2019,08/03/2019,Friday,06/03/2020,All,Meat,All,Tonnes,3000,132000
Exports,2019,09/03/2019,Saturday,07/03/2020,All,Meat,All,Tonnes,3000,135000
Exports,2019,10/03/2019,Sunday,08/03/2020,All,Meat,All,Tonnes,3000,138000
Exports,2019,11/03/2019,Monday,09/03/2020,All,Meat,All,Tonnes,4000,142000
Exports,2019,12/03/2019,Tuesday,10/03/2020,All,Meat,All,Tonnes,3000,145000
Exports,2019,13/03/2019,Wednesday,11/03/2020,All,Meat,All,Tonnes,5000,150000
Exports,2019,14/03/2019,Thursday,12/03/2020,All,Meat,All,Tonnes,4000,154000
Exports,2019,15/03/2019,Friday,13/03/2020,All,Meat,All,Tonnes,4000,158000
Exports,2019,16/03/2019,Saturday,14/03/2020,All,Meat,All,Tonnes,1000,159000
Exports,2019,17/03/2019,Sunday,15/03/2020,All,Meat,All,Tonnes,3000,162000
Exports,2019,18/03/2019,Monday,16/03/2020,All,Meat,All,Tonnes,4000,166000
Exports,2019,19/03/2019,Tuesday,17/03/2020,All,Meat,All,Tonnes,5000,171000
Exports,2019,20/03/2019,Wednesday,18/03/2020,All,Meat,All,Tonnes,3000,174000
Exports,2019,21/03/2019,Thursday,19/03/2020,All,Meat,All,Tonnes,6000,180000
Exports,2019,22/03/2019,Friday,20/03/2020,All,Meat,All,Tonnes,5000,185000
Exports,2019,23/03/2019,Saturday,21/03/2020,All,Meat,All,Tonnes,3000,188000
Exports,2019,24/03/2019,Sunday,22/03/2020,All,Meat,All,Tonnes,3000,191000
Exports,2019,25/03/2019,Monday,23/03/2020,All,Meat,All,Tonnes,3000,194000
Exports,2019,26/03/2019,Tuesday,24/03/2020,All,Meat,All,Tonnes,5000,200000
Exports,2019,27/03/2019,Wednesday,25/03/2020,All,Meat,All,Tonnes,5000,205000
Exports,2019,28/03/2019,Thursday,26/03/2020,All,Meat,All,Tonnes,4000,209000
Exports,2019,29/03/2019,Friday,27/03/2020,All,Meat,All,Tonnes,3000,213000
Exports,2019,30/03/2019,Saturday,28/03/2020,All,Meat,All,Tonnes,2000,215000
Exports,2019,31/03/2019,Sunday,29/03/2020,All,Meat,All,Tonnes,3000,218000
Exports,2019,01/04/2019,Monday,30/03/2020,All,Meat,All,Tonnes,4000,221000
Exports,2019,02/04/2019,Tuesday,31/03/2020,All,Meat,All,Tonnes,3000,225000
Exports,2019,03/04/2019,Wednesday,01/04/2020,All,Meat,All,Tonnes,5000,229000
Exports,2019,04/04/2019,Thursday,02/04/2020,All,Meat,All,Tonnes,4000,234000
Exports,2019,05/04/2019,Friday,03/04/2020,All,Meat,All,Tonnes,3000,237000
Exports,2019,06/04/2019,Saturday,04/04/2020,All,Meat,All,Tonnes,2000,240000
Exports,2019,07/04/2019,Sunday,05/04/2020,All,Meat,All,Tonnes,3000,243000
Exports,2019,08/04/2019,Monday,06/04/2020,All,Meat,All,Tonnes,5000,248000
Exports,2019,09/04/2019,Tuesday,07/04/2020,All,Meat,All,Tonnes,3000,251000
Exports,2019,10/04/2019,Wednesday,08/04/2020,All,Meat,All,Tonnes,4000,254000
Exports,2019,11/04/2019,Thursday,09/04/2020,All,Meat,All,Tonnes,5000,259000
Exports,2019,12/04/2019,Friday,10/04/2020,All,Meat,All,Tonnes,5000,264000
Exports,2019,13/04/2019,Saturday,11/04/2020,All,Meat,All,Tonnes,3000,267000
Exports,2019,14/04/2019,Sunday,12/04/2020,All,Meat,All,Tonnes,2000,269000
Exports,2019,15/04/2019,Monday,13/04/2020,All,Meat,All,Tonnes,4000,273000
Exports,2019,16/04/2019,Tuesday,14/04/2020,All,Meat,All,Tonnes,6000,279000
Exports,2019,17/04/2019,Wednesday,15/04/2020,All,Meat,All,Tonnes,3000,282000
Exports,2019,18/04/2019,Thursday,16/04/2020,All,Meat,All,Tonnes,3000,285000
Exports,2019,19/04/2019,Friday,17/04/2020,All,Meat,All,Tonnes,4000,289000
Exports,2019,20/04/2019,Saturday,18/04/2020,All,Meat,All,Tonnes,2000,291000
Exports,2019,21/04/2019,Sunday,19/04/2020,All,Meat,All,Tonnes,2000,293000
Exports,2019,22/04/2019,Monday,20/04/2020,All,Meat,All,Tonnes,2000,295000
Exports,2019,23/04/2019,Tuesday,21/04/2020,All,Meat,All,Tonnes,5000,299000
Exports,2019,24/04/2019,Wednesday,22/04/2020,All,Meat,All,Tonnes,3000,302000
Exports,2019,25/04/2019,Thursday,23/04/2020,All,Meat,All,Tonnes,2000,304000
Exports,2019,26/04/2019,Friday,24/04/2020,All,Meat,All,Tonnes,3000,306000
Exports,2019,27/04/2019,Saturday,25/04/2020,All,Meat,All,Tonnes,2000,308000
Exports,2019,28/04/2019,Sunday,26/04/2020,All,Meat,All,Tonnes,2000,310000
Exports,2019,29/04/2019,Monday,27/04/2020,All,Meat,All,Tonnes,2000,312000
Exports,2019,30/04/2019,Tuesday,28/04/2020,All,Meat,All,Tonnes,3000,315000
Exports,2019,01/05/2019,Wednesday,29/04/2020,All,Meat,All,Tonnes,3000,318000
Exports,2019,02/05/2019,Thursday,30/04/2020,All,Meat,All,Tonnes,2000,321000
Exports,2019,03/05/2019,Friday,01/05/2020,All,Meat,All,Tonnes,3000,324000
Exports,2019,04/05/2019,Saturday,02/05/2020,All,Meat,All,Tonnes,3000,327000
Exports,2019,05/05/2019,Sunday,03/05/2020,All,Meat,All,Tonnes,2000,329000
Exports,2019,06/05/2019,Monday,04/05/2020,All,Meat,All,Tonnes,3000,332000
Exports,2019,07/05/2019,Tuesday,05/05/2020,All,Meat,All,Tonnes,6000,338000
Exports,2019,08/05/2019,Wednesday,06/05/2020,All,Meat,All,Tonnes,4000,341000
Exports,2019,09/05/2019,Thursday,07/05/2020,All,Meat,All,Tonnes,3000,344000
Exports,2019,10/05/2019,Friday,08/05/2020,All,Meat,All,Tonnes,3000,348000
Exports,2019,11/05/2019,Saturday,09/05/2020,All,Meat,All,Tonnes,2000,350000
Exports,2019,12/05/2019,Sunday,10/05/2020,All,Meat,All,Tonnes,2000,352000
Exports,2019,13/05/2019,Monday,11/05/2020,All,Meat,All,Tonnes,4000,356000
